ID,Name,Manufacturer,Type,Form,Therapy_Area,Pack_Size,Price_INR,Is_Discontinued,Short_Composition1,Short_Composition2,State_Market,Zone,Urban_Rural,Age_Group,Gender,Prescription_Type,Purchase_Channel,Insurance_Covered,Market_Share_%,Customer_Rating,Return_Rate_%,Units_2022,Units_2023,Units_2024,YoY_Growth_2023_vs_2022,YoY_Growth_2024_vs_2023,Avg_Annual_Growth_2022_24,Revenue_2022,Revenue_2023,Revenue_2024
MED0297,Alkem-CAR-317,Alkem Labs,Ayurveda,Capsule,Cardiac,100,363.99,Yes,Cetirizine,Sulphate,Tamil Nadu,South,Rural,31-50 (Middle Age),Female,OTC (Over the Counter),Online,Yes,4.63,4.0,2.24,10048,10929,11644,0.0878,0.0655,0.0765,3657371.52,3978046.71,4238299.56
MED0298,Torrent-CAR-150,Torrent Pharma,Allopathy,Inhaler,Cardiac,60,1194.04,Yes,Atorvastatin,Calcium,Punjab,North,Rural,13-30 (Young Adult),Male,RX (Prescription),Pharmacy Store,Yes,1.02,3.2,0.76,23672,26452,29616,0.1174,0.1196,0.1185,28265314.88,31584746.08,35362688.64
MED0299,Biocon-CAR-797,Biocon,Homeopathy,Ointment,Cardiac,30,1705.05,Yes,Aspirin,Caffeine,Uttar Pradesh,North,Semi-Urban,13-30 (Young Adult),Male,RX (Prescription),Online,No,0.6,4.0,0.28,5572,6163,6491,0.1061,0.0534,0.0793,9500538.6,10508223.15,11067479.55
MED0300,Glenmark-GAS-135,Glenmark,Allopathy,Ointment,Gastrointestinal,30,1952.79,Yes,Omeprazole,Hydrochloride,Punjab,North,Urban,31-50 (Middle Age),Female,RX (Prescription),Pharmacy Store,No,0.81,3.4,0.47,8128,8582,9072,0.0559,0.0572,0.0565,15872277.12,16758843.78,17715710.88
MED0301,Mankind-GAS-936,Mankind Pharma,Homeopathy,Syrup,Gastrointestinal,15,444.05,No,Azithromycin,Clavulanic Acid,Uttar Pradesh,North,Semi-Urban,51+ (Senior),Male,RX (Prescription),Pharmacy Store,Yes,4.25,3.8,1.0,20548,22953,23953,0.1171,0.0436,0.0797,9124339.4,10192279.65,10636329.65
MED0302,Alkem-ANT-715,Alkem Labs,Allopathy,Inhaler,Anti-infective,20,1688.97,Yes,Atorvastatin,Vitamin D3,Gujarat,West,Urban,31-50 (Middle Age),Female,OTC (Over the Counter),Pharmacy Store,Yes,4.92,4.8,2.37,29565,31777,33255,0.0749,0.0465,0.0606,49934398.05,53670399.69,56166697.35
MED0303,Biocon-ANT-986,Biocon,Allopathy,Tablet,Anti-diabetic,20,609.3,Yes,Cetirizine,Caffeine,West Bengal,East,Semi-Urban,0-12 (Child),Female,RX (Prescription),Pharmacy Store,No,2.72,4.8,0.25,23459,26749,28952,0.1403,0.0824,0.1109,14293568.7,16298165.7,17640453.6
MED0304,Glenmark-ANT-541,Glenmark,Allopathy,Inhaler,Anti-infective,10,940.38,No,Insulin,Zinc,West Bengal,East,Urban,13-30 (Young Adult),Male,RX (Prescription),Hospital,Yes,3.77,3.7,1.43,19141,21546,24432,0.1257,0.134,0.1298,17999813.58,20261427.48,22975364.16
MED0305,Zydus-GAS-237,Zydus Lifesciences,Allopathy,Injection,Gastrointestinal,10,1213.43,No,Aspirin,Zinc,Telangana,South,Urban,13-30 (Young Adult),Female,RX (Prescription),Pharmacy Store,Yes,1.11,4.4,2.69,26227,27617,29548,0.053,0.0699,0.0614,31824628.61,33511296.31,35854429.64
MED0306,Aurobindo-GAS-551,Aurobindo Pharma,Allopathy,Tablet,Gastrointestinal,15,1818.08,No,Aspirin,None,Gujarat,West,Rural,13-30 (Young Adult),Female,OTC (Over the Counter),Pharmacy Store,No,1.42,3.4,1.47,23107,24780,27652,0.0724,0.1159,0.0939,42010374.56,45052022.4,50273548.16
MED0307,Torrent-CNS-348,Torrent Pharma,Allopathy,Inhaler,CNS,15,1269.06,Yes,Paracetamol,Magnesium,Kerala,South,Semi-Urban,31-50 (Middle Age),Female,RX (Prescription),Hospital,No,1.01,3.6,0.64,9791,10787,11275,0.1018,0.0453,0.0731,12425366.46,13689350.22,14308651.5
MED0308,Divis-ANT-177,Divis Labs,Ayurveda,Inhaler,Anti-diabetic,20,484.6,Yes,Amoxicillin,Sulphate,Karnataka,South,Urban,31-50 (Middle Age),Female,OTC (Over the Counter),Pharmacy Store,No,0.95,4.6,0.7,20930,22399,24307,0.0702,0.0852,0.0777,10142678.0,10854555.4,11779172.2
MED0309,Aurobindo-DER-496,Aurobindo Pharma,Allopathy,Tablet,Dermatology,15,1877.76,No,Metformin,Sulphate,Telangana,South,Urban,51+ (Senior),Male,RX (Prescription),Pharmacy Store,No,2.21,4.6,1.41,8238,8468,9019,0.028,0.0651,0.0463,15468986.88,15900871.68,16935517.44
MED0310,Alkem-CNS-290,Alkem Labs,Allopathy,Capsule,CNS,100,394.23,No,Paracetamol,None,Karnataka,South,Semi-Urban,51+ (Senior),Male,RX (Prescription),Pharmacy Store,No,1.81,3.5,0.72,22680,23274,26099,0.0262,0.1214,0.0727,8941136.4,9175309.02,10289008.77
MED0311,Glenmark-CAR-537,Glenmark,Allopathy,Tablet,Cardiac,15,1488.42,Yes,Cetirizine,None,Tamil Nadu,South,Rural,31-50 (Middle Age),Male,RX (Prescription),Online,No,1.32,4.1,2.79,9506,9948,10181,0.0465,0.0234,0.0349,14148920.52,14806802.16,15153604.02
MED0312,Mankind-CAR-138,Mankind Pharma,Ayurveda,Injection,Cardiac,10,488.15,No,Aspirin,None,Maharashtra,West,Urban,51+ (Senior),Male,RX (Prescription),Pharmacy Store,Yes,4.21,4.4,1.05,23366,25961,29532,0.1111,0.1376,0.1242,11406112.9,12672862.15,14416045.8
MED0313,Biocon-ANT-222,Biocon,Allopathy,Injection,Anti-diabetic,10,1257.08,Yes,Levocetirizine,Zinc,Rajasthan,North,Urban,31-50 (Middle Age),Male,RX (Prescription),Pharmacy Store,No,1.12,4.9,2.23,19446,20629,21375,0.0609,0.0362,0.0484,24445177.68,25932303.32,26870085.0
MED0314,Lupin-GAS-278,Lupin,Allopathy,Syrup,Gastrointestinal,10,613.95,Yes,Atorvastatin,Clavulanic Acid,Uttar Pradesh,North,Urban,31-50 (Middle Age),Male,RX (Prescription),Pharmacy Store,Yes,0.64,4.3,0.91,21241,21751,23406,0.0241,0.0761,0.0497,13040911.95,13354026.45,14370113.7
MED0315,Dr.-CAR-217,Dr. Reddy's,Ayurveda,Injection,Cardiac,60,174.38,Yes,Omeprazole,Hydrochloride,Tamil Nadu,South,Urban,31-50 (Middle Age),Female,RX (Prescription),Hospital,No,0.31,3.5,1.5,23603,24885,26165,0.0543,0.0515,0.0529,4115891.14,4339446.3,4562652.7
MED0316,Zydus-DER-883,Zydus Lifesciences,Allopathy,Injection,Dermatology,100,1159.61,Yes,Aspirin,Hydrochloride,Tamil Nadu,South,Semi-Urban,0-12 (Child),Male,RX (Prescription),Pharmacy Store,No,1.28,3.3,0.44,11297,12478,14135,0.1046,0.1328,0.1186,13100114.17,14469613.58,16391087.35
MED0317,Alkem-ANT-252,Alkem Labs,Allopathy,Tablet,Anti-diabetic,30,769.25,Yes,Omeprazole,Clavulanic Acid,Telangana,South,Rural,51+ (Senior),Male,RX (Prescription),Hospital,Yes,1.19,3.1,0.39,12715,13712,14801,0.0785,0.0795,0.0789,9781013.75,10547956.0,11385669.25
MED0318,Cipla-ANT-429,Cipla,Allopathy,Capsule,Anti-infective,15,1585.15,Yes,Paracetamol,Zinc,Kerala,South,Urban,13-30 (Young Adult),Female,RX (Prescription),Hospital,Yes,1.15,3.4,0.06,9697,10028,10458,0.0342,0.0429,0.0385,15371199.55,15895884.2,16577498.7
MED0319,Abbott-DER-397,Abbott India,Allopathy,Tablet,Dermatology,100,903.08,Yes,Paracetamol,Sulphate,Maharashtra,West,Urban,31-50 (Middle Age),Female,RX (Prescription),Pharmacy Store,Yes,4.95,4.4,0.89,16011,18031,20276,0.1262,0.1245,0.1253,14459213.88,16283435.48,18310850.08
MED0320,Alkem-GAS-578,Alkem Labs,Allopathy,Syrup,Gastrointestinal,60,1233.54,No,Amoxicillin,Calcium,Gujarat,West,Semi-Urban,0-12 (Child),Female,OTC (Over the Counter),Online,No,1.3,3.6,1.65,11445,12423,13476,0.0855,0.0848,0.0851,14117865.3,15324267.42,16623185.04
MED0321,Biocon-RES-746,Biocon,Allopathy,Ointment,Respiratory,60,1236.81,Yes,Levocetirizine,Magnesium,Maharashtra,West,Urban,13-30 (Young Adult),Female,RX (Prescription),Online,No,2.61,3.4,1.12,21432,23275,24442,0.086,0.0502,0.0679,26507311.92,28786752.75,30230110.02
MED0322,Zydus-VIT-248,Zydus Lifesciences,Allopathy,Ointment,Vitamins,60,172.93,No,Metformin,Caffeine,Gujarat,West,Rural,31-50 (Middle Age),Male,OTC (Over the Counter),Pharmacy Store,No,0.37,3.2,0.8,10996,12289,12896,0.1176,0.0494,0.083,1901538.28,2125136.77,2230105.28
MED0323,Alkem-ANT-313,Alkem Labs,Allopathy,Tablet,Anti-diabetic,10,1409.0,Yes,Amoxicillin,Calcium,Tamil Nadu,South,Urban,13-30 (Young Adult),Male,RX (Prescription),Hospital,No,1.6,4.5,0.73,27471,29449,33125,0.072,0.1248,0.0981,38706639.0,41493641.0,46673125.0
MED0324,Alkem-ANT-952,Alkem Labs,Ayurveda,Tablet,Anti-infective,100,1603.15,Yes,Paracetamol,Caffeine,Maharashtra,West,Urban,31-50 (Middle Age),Female,RX (Prescription),Pharmacy Store,No,3.22,4.6,0.69,25474,28272,31407,0.1098,0.1109,0.1104,40838643.1,45324256.8,50350132.05
MED0325,Abbott-RES-881,Abbott India,Allopathy,Ointment,Respiratory,30,84.58,Yes,Paracetamol,Calcium,Karnataka,South,Urban,51+ (Senior),Male,OTC (Over the Counter),Hospital,Yes,1.58,4.4,2.35,8123,8497,9012,0.0461,0.0607,0.0533,687043.34,718676.26,762234.96
MED0326,Biocon-CAR-944,Biocon,Allopathy,Syrup,Cardiac,30,800.08,No,Levocetirizine,Calcium,Rajasthan,North,Urban,13-30 (Young Adult),Male,RX (Prescription),Pharmacy Store,No,2.94,4.6,1.75,16122,17526,19412,0.0871,0.1077,0.0973,12898889.76,14022202.08,15531152.96
MED0327,Abbott-VIT-946,Abbott India,Allopathy,Ointment,Vitamins,30,421.29,No,Levocetirizine,None,Telangana,South,Urban,0-12 (Child),Female,RX (Prescription),Pharmacy Store,Yes,2.45,4.5,0.33,18700,20984,22284,0.1221,0.062,0.0916,7878123.0,8840349.36,9388026.36
MED0328,Lupin-ANT-185,Lupin,Allopathy,Inhaler,Anti-infective,30,1435.75,No,Cetirizine,Magnesium,Maharashtra,West,Urban,31-50 (Middle Age),Female,RX (Prescription),Pharmacy Store,Yes,4.61,4.2,0.74,17915,19339,20214,0.0795,0.0453,0.0622,25721461.25,27765969.25,29022250.5
MED0329,Dr.-ANT-220,Dr. Reddy's,Allopathy,Injection,Anti-infective,15,1693.16,Yes,Azithromycin,Zinc,Uttar Pradesh,North,Urban,13-30 (Young Adult),Male,RX (Prescription),Pharmacy Store,No,3.8,3.7,0.25,26269,26936,27662,0.0254,0.027,0.0262,44477620.04,45606957.76,46836191.92
MED0330,Glenmark-ANT-452,Glenmark,Allopathy,Capsule,Anti-infective,60,182.99,No,Aspirin,Zinc,Gujarat,West,Semi-Urban,51+ (Senior),Male,RX (Prescription),Online,No,2.96,3.2,0.82,12749,14386,15003,0.1285,0.0429,0.0848,2332939.51,2632494.14,2745398.97
MED0331,Alkem-ANT-531,Alkem Labs,Allopathy,Syrup,Anti-diabetic,10,1787.2,Yes,Cetirizine,Calcium,Gujarat,West,Urban,31-50 (Middle Age),Male,RX (Prescription),Pharmacy Store,Yes,0.63,4.5,0.56,21153,24301,26756,0.1489,0.1011,0.1247,37804641.6,43430747.2,47818323.2
MED0332,Biocon-ANT-648,Biocon,Allopathy,Capsule,Anti-diabetic,60,693.39,No,Aspirin,Hydrochloride,Gujarat,West,Urban,51+ (Senior),Female,RX (Prescription),Online,Yes,0.47,4.5,2.55,9911,10228,10746,0.0321,0.0507,0.0413,6872188.29,7091992.92,7451168.94
MED0333,Cipla-VIT-503,Cipla,Allopathy,Inhaler,Vitamins,15,710.0,Yes,Paracetamol,Clavulanic Acid,Telangana,South,Urban,31-50 (Middle Age),Female,RX (Prescription),Pharmacy Store,Yes,0.52,4.2,1.09,11484,11939,13080,0.0396,0.0956,0.0672,8153640.0,8476690.0,9286800.0
MED0334,Divis-ANT-836,Divis Labs,Allopathy,Syrup,Anti-infective,100,647.76,Yes,Levocetirizine,Zinc,Kerala,South,Urban,31-50 (Middle Age),Female,RX (Prescription),Pharmacy Store,No,4.62,3.2,0.03,17723,19341,21359,0.0913,0.1044,0.0978,11480250.48,12528326.16,13835505.84
MED0335,Abbott-RES-108,Abbott India,Allopathy,Injection,Respiratory,60,609.96,No,Levocetirizine,Magnesium,Uttar Pradesh,North,Urban,51+ (Senior),Male,RX (Prescription),Online,Yes,2.0,4.6,0.77,27965,31581,35861,0.1293,0.1356,0.1324,17057531.4,19263146.76,21873775.56
MED0336,Aurobindo-ANT-937,Aurobindo Pharma,Allopathy,Capsule,Anti-infective,15,1741.37,Yes,Omeprazole,Sulphate,Rajasthan,North,Urban,0-12 (Child),Female,OTC (Over the Counter),Hospital,No,3.78,3.7,2.43,18981,21076,23252,0.1104,0.1033,0.1068,33052943.97,36701114.12,40490335.24
MED0337,Zydus-GAS-856,Zydus Lifesciences,Allopathy,Ointment,Gastrointestinal,20,935.42,Yes,Omeprazole,Calcium,Rajasthan,North,Urban,0-12 (Child),Male,RX (Prescription),Pharmacy Store,Yes,1.07,4.1,2.45,7840,8794,9173,0.1217,0.0431,0.0817,7333692.8,8226083.48,8580607.66
MED0338,Abbott-DER-112,Abbott India,Homeopathy,Syrup,Dermatology,30,375.22,Yes,Atorvastatin,Sulphate,Punjab,North,Urban,0-12 (Child),Female,RX (Prescription),Pharmacy Store,No,2.62,3.7,0.21,28861,32480,36518,0.1254,0.1243,0.1249,10829224.42,12187145.6,13702283.96
MED0339,Cipla-DER-276,Cipla,Allopathy,Syrup,Dermatology,15,1346.41,No,Azithromycin,Hydrochloride,Karnataka,South,Urban,31-50 (Middle Age),Male,RX (Prescription),Pharmacy Store,No,4.18,4.9,0.39,18765,21533,24677,0.1475,0.146,0.1468,25265383.65,28992246.53,33225359.57
MED0340,Zydus-CAR-524,Zydus Lifesciences,Ayurveda,Capsule,Cardiac,30,1401.24,Yes,Atorvastatin,Caffeine,Tamil Nadu,South,Rural,31-50 (Middle Age),Male,RX (Prescription),Hospital,No,1.18,3.8,1.92,13893,14915,16184,0.0736,0.0851,0.0793,19467427.32,20899494.6,22677668.16
MED0341,Sun-VIT-212,Sun Pharma,Allopathy,Injection,Vitamins,20,1329.62,Yes,Atorvastatin,Calcium,West Bengal,East,Urban,31-50 (Middle Age),Female,OTC (Over the Counter),Hospital,No,4.71,4.5,1.48,22635,23189,26401,0.0245,0.1385,0.08,30095948.7,30832558.18,35103297.62
MED0342,Aurobindo-DER-987,Aurobindo Pharma,Allopathy,Injection,Dermatology,20,1774.75,No,Insulin,Magnesium,Kerala,South,Urban,13-30 (Young Adult),Male,RX (Prescription),Hospital,No,4.18,3.6,1.77,5799,6277,7135,0.0825,0.1368,0.1092,10291775.25,11140105.75,12662841.25
MED0343,Torrent-ANT-306,Torrent Pharma,Ayurveda,Syrup,Anti-diabetic,20,1773.18,No,Cetirizine,Zinc,Rajasthan,North,Rural,31-50 (Middle Age),Female,RX (Prescription),Hospital,No,2.17,4.3,0.3,19735,22629,23235,0.1467,0.0268,0.0851,34993707.3,40125290.22,41199837.3
MED0344,Torrent-RES-459,Torrent Pharma,Allopathy,Inhaler,Respiratory,15,1926.67,Yes,Omeprazole,Caffeine,Uttar Pradesh,North,Urban,13-30 (Young Adult),Female,RX (Prescription),Pharmacy Store,No,3.85,4.3,1.37,5346,5947,6225,0.1124,0.0468,0.0791,10299977.82,11457906.49,11993520.75
MED0345,Cipla-CAR-746,Cipla,Allopathy,Injection,Cardiac,15,449.84,Yes,Levocetirizine,Vitamin D3,Uttar Pradesh,North,Rural,31-50 (Middle Age),Male,RX (Prescription),Pharmacy Store,No,3.46,4.5,0.57,6731,7658,7938,0.1378,0.0366,0.086,3027873.04,3444874.72,3570829.92
MED0346,Torrent-DER-845,Torrent Pharma,Allopathy,Tablet,Dermatology,10,143.32,Yes,Insulin,Vitamin D3,Maharashtra,West,Urban,51+ (Senior),Female,RX (Prescription),Hospital,No,2.1,4.7,1.59,15182,16510,16968,0.0875,0.0278,0.0572,2175884.24,2366213.2,2431853.76
MED0347,Dr.-CAR-639,Dr. Reddy's,Allopathy,Capsule,Cardiac,30,1889.95,Yes,Aspirin,Zinc,Gujarat,West,Urban,13-30 (Young Adult),Female,RX (Prescription),Pharmacy Store,No,3.31,3.8,1.21,18740,19974,21149,0.0658,0.0589,0.0623,35417663.0,37749861.3,39970552.55
MED0348,Abbott-CAR-640,Abbott India,Allopathy,Capsule,Cardiac,30,335.6,Yes,Amoxicillin,Sulphate,Maharashtra,West,Urban,51+ (Senior),Female,RX (Prescription),Pharmacy Store,Yes,4.45,3.0,0.03,16592,18809,21623,0.1336,0.1496,0.1416,5568275.2,6312300.4,7256678.8
MED0349,Biocon-CNS-692,Biocon,Allopathy,Capsule,CNS,30,690.5,No,Aspirin,None,Rajasthan,North,Rural,51+ (Senior),Female,RX (Prescription),Pharmacy Store,Yes,3.27,3.1,1.09,13185,14298,14926,0.0845,0.044,0.064,9104242.5,9872769.0,10306403.0
MED0350,Biocon-VIT-720,Biocon,Ayurveda,Ointment,Vitamins,60,1773.71,No,Amoxicillin,Magnesium,West Bengal,East,Rural,31-50 (Middle Age),Female,OTC (Over the Counter),Pharmacy Store,Yes,4.12,3.8,2.66,19879,22211,23977,0.1173,0.0795,0.0982,35259581.09,39395872.81,42528244.67
MED0351,Aurobindo-CAR-337,Aurobindo Pharma,Allopathy,Injection,Cardiac,60,1453.83,Yes,Cetirizine,None,Gujarat,West,Urban,31-50 (Middle Age),Male,RX (Prescription),Online,No,4.15,3.4,2.93,20628,22063,23812,0.0696,0.0793,0.0744,29989605.24,32075851.29,34618599.96
MED0352,Zydus-ANT-934,Zydus Lifesciences,Homeopathy,Syrup,Anti-diabetic,10,1040.77,Yes,Aspirin,Folic Acid,West Bengal,East,Urban,31-50 (Middle Age),Female,RX (Prescription),Hospital,Yes,3.74,4.8,1.59,11310,12844,14569,0.1356,0.1344,0.135,11771108.7,13367649.88,15162978.13
MED0353,Torrent-DER-920,Torrent Pharma,Allopathy,Capsule,Dermatology,15,1538.37,Yes,Paracetamol,Calcium,Uttar Pradesh,North,Urban,13-30 (Young Adult),Female,RX (Prescription),Pharmacy Store,No,1.3,3.8,1.55,7181,7735,7949,0.0773,0.0277,0.0521,11047034.97,11899291.95,12228503.13
MED0354,Mankind-ANT-255,Mankind Pharma,Ayurveda,Inhaler,Anti-infective,100,1880.25,No,Omeprazole,Vitamin D3,West Bengal,East,Urban,0-12 (Child),Female,RX (Prescription),Hospital,No,0.75,4.1,0.66,20784,23456,24066,0.1286,0.026,0.0761,39079116.0,44103144.0,45250096.5
MED0355,Lupin-ANT-810,Lupin,Allopathy,Syrup,Anti-infective,60,950.65,No,Aspirin,Caffeine,Tamil Nadu,South,Semi-Urban,13-30 (Young Adult),Female,RX (Prescription),Pharmacy Store,No,4.99,3.0,1.79,11356,11690,12617,0.0294,0.0793,0.0541,10795581.4,11113098.5,11994351.05
MED0356,Divis-CAR-393,Divis Labs,Allopathy,Inhaler,Cardiac,30,418.03,Yes,Insulin,Zinc,Maharashtra,West,Semi-Urban,31-50 (Middle Age),Female,OTC (Over the Counter),Pharmacy Store,Yes,2.48,3.7,1.63,19921,21158,22221,0.0621,0.0503,0.0562,8327575.63,8844678.74,9289044.63
MED0357,Aurobindo-VIT-138,Aurobindo Pharma,Allopathy,Capsule,Vitamins,15,1011.3,Yes,Azithromycin,Clavulanic Acid,Rajasthan,North,Urban,51+ (Senior),Male,RX (Prescription),Hospital,No,1.3,4.3,1.86,26993,29982,33646,0.1108,0.1222,0.1165,27298020.9,30320796.6,34026199.8
MED0358,Divis-ANT-876,Divis Labs,Allopathy,Syrup,Anti-infective,60,1104.6,No,Metformin,Caffeine,Uttar Pradesh,North,Urban,51+ (Senior),Female,OTC (Over the Counter),Hospital,No,3.35,4.9,2.13,9400,9810,10350,0.0437,0.0551,0.0493,10383240.0,10836126.0,11432610.0
MED0359,Cipla-GAS-167,Cipla,Homeopathy,Capsule,Gastrointestinal,30,432.5,Yes,Azithromycin,Caffeine,Maharashtra,West,Semi-Urban,31-50 (Middle Age),Female,RX (Prescription),Pharmacy Store,No,4.29,3.7,1.62,24839,28299,29530,0.1393,0.0435,0.0903,10742867.5,12239317.5,12771725.0
MED0360,Abbott-ANT-234,Abbott India,Allopathy,Tablet,Anti-diabetic,10,98.08,No,Aspirin,Magnesium,Maharashtra,West,Rural,31-50 (Middle Age),Female,RX (Prescription),Pharmacy Store,Yes,0.54,4.6,0.28,12879,13678,14834,0.0621,0.0845,0.0732,1263172.32,1341538.24,1454918.72
MED0361,Divis-RES-417,Divis Labs,Allopathy,Tablet,Respiratory,60,682.42,Yes,Atorvastatin,Folic Acid,Karnataka,South,Rural,31-50 (Middle Age),Male,OTC (Over the Counter),Pharmacy Store,No,2.08,3.9,1.74,27216,31140,33409,0.1442,0.0729,0.1079,18572742.72,21250558.8,22798969.78
MED0362,Glenmark-ANT-778,Glenmark,Allopathy,Inhaler,Anti-infective,30,902.92,No,Metformin,Magnesium,Karnataka,South,Urban,31-50 (Middle Age),Female,RX (Prescription),Online,No,3.79,4.2,2.37,21734,24776,25847,0.14,0.0432,0.0905,19624063.28,22370745.92,23337773.24
MED0363,Zydus-ANT-213,Zydus Lifesciences,Allopathy,Inhaler,Anti-diabetic,60,316.94,Yes,Atorvastatin,Calcium,West Bengal,East,Semi-Urban,31-50 (Middle Age),Male,RX (Prescription),Hospital,Yes,0.67,4.8,0.86,14563,16430,17310,0.1282,0.0536,0.0902,4615597.22,5207324.2,5486231.4
MED0364,Aurobindo-RES-399,Aurobindo Pharma,Allopathy,Capsule,Respiratory,15,551.15,Yes,Amoxicillin,Clavulanic Acid,Maharashtra,West,Urban,51+ (Senior),Male,RX (Prescription),Pharmacy Store,No,3.6,4.7,1.99,19782,21599,22569,0.0919,0.0449,0.0681,10902849.3,11904288.85,12438904.35
MED0365,Divis-ANT-297,Divis Labs,Allopathy,Inhaler,Anti-infective,100,295.03,Yes,Aspirin,None,West Bengal,East,Urban,51+ (Senior),Female,OTC (Over the Counter),Pharmacy Store,Yes,0.72,4.4,0.73,13760,15116,16477,0.0986,0.0901,0.0943,4059612.8,4459673.48,4861209.31
MED0366,Cipla-GAS-450,Cipla,Allopathy,Capsule,Gastrointestinal,20,1241.92,No,Aspirin,Caffeine,Maharashtra,West,Urban,0-12 (Child),Male,OTC (Over the Counter),Pharmacy Store,No,4.05,3.4,1.6,18381,20706,23129,0.1265,0.117,0.1217,22827731.52,25715195.52,28724367.68
MED0367,Mankind-ANT-456,Mankind Pharma,Allopathy,Syrup,Anti-diabetic,60,1482.74,Yes,Amoxicillin,None,Kerala,South,Urban,31-50 (Middle Age),Male,RX (Prescription),Hospital,Yes,4.32,4.7,1.16,10150,10478,10862,0.0324,0.0367,0.0345,15049811.0,15536149.72,16105521.88
MED0368,Torrent-CNS-403,Torrent Pharma,Allopathy,Ointment,CNS,30,1143.71,Yes,Atorvastatin,Vitamin D3,Punjab,North,Urban,31-50 (Middle Age),Male,RX (Prescription),Online,No,0.64,4.7,2.13,25686,27871,31570,0.0851,0.1327,0.1086,29377335.06,31876341.41,36106924.7
MED0369,Dr.-GAS-679,Dr. Reddy's,Allopathy,Ointment,Gastrointestinal,60,712.22,Yes,Metformin,Sulphate,Kerala,South,Rural,51+ (Senior),Female,RX (Prescription),Hospital,Yes,0.12,3.3,1.84,23750,27116,28649,0.1417,0.0566,0.0983,16915225.0,19312557.52,20404390.78
MED0370,Glenmark-ANT-110,Glenmark,Allopathy,Syrup,Anti-infective,20,830.07,Yes,Aspirin,Zinc,Punjab,North,Urban,51+ (Senior),Female,RX (Prescription),Hospital,No,1.39,4.1,1.91,22963,24441,27923,0.0644,0.1425,0.1027,19060897.41,20287740.87,23178044.61
MED0371,Glenmark-VIT-830,Glenmark,Allopathy,Inhaler,Vitamins,30,70.62,Yes,Azithromycin,Zinc,Gujarat,West,Urban,31-50 (Middle Age),Male,RX (Prescription),Pharmacy Store,Yes,4.32,4.9,1.29,17039,18470,21064,0.084,0.1405,0.1119,1203294.18,1304351.4,1487539.68
MED0372,Sun-ANT-480,Sun Pharma,Allopathy,Capsule,Anti-infective,100,572.18,Yes,Cetirizine,Calcium,Telangana,South,Semi-Urban,13-30 (Young Adult),Male,RX (Prescription),Pharmacy Store,No,1.45,4.0,2.13,15843,17965,18738,0.134,0.0431,0.0875,9065047.74,10279213.7,10721508.84
MED0373,Biocon-GAS-617,Biocon,Homeopathy,Syrup,Gastrointestinal,15,718.94,No,Aspirin,None,Punjab,North,Rural,51+ (Senior),Male,RX (Prescription),Pharmacy Store,No,3.52,4.9,1.12,20420,22808,25551,0.117,0.1203,0.1186,14680754.8,16397583.52,18369635.94
MED0374,Sun-CAR-435,Sun Pharma,Allopathy,Capsule,Cardiac,15,649.09,Yes,Atorvastatin,Hydrochloride,Kerala,South,Rural,31-50 (Middle Age),Male,RX (Prescription),Pharmacy Store,Yes,4.46,4.8,2.72,7747,8071,9048,0.0418,0.1211,0.0807,5028500.23,5238805.39,5872966.32
MED0375,Cipla-VIT-519,Cipla,Allopathy,Tablet,Vitamins,15,1217.42,No,Aspirin,Caffeine,West Bengal,East,Semi-Urban,31-50 (Middle Age),Female,OTC (Over the Counter),Hospital,Yes,0.88,3.6,2.05,15367,16345,17779,0.0637,0.0878,0.0756,18708093.14,19898729.9,21644510.18
MED0376,Biocon-GAS-990,Biocon,Allopathy,Tablet,Gastrointestinal,20,893.46,Yes,Amoxicillin,Zinc,Karnataka,South,Semi-Urban,13-30 (Young Adult),Male,RX (Prescription),Hospital,No,4.02,3.2,2.04,14746,15164,16778,0.0284,0.1065,0.0667,13174961.16,13548427.44,14990471.88
MED0377,Zydus-DER-859,Zydus Lifesciences,Homeopathy,Syrup,Dermatology,30,1361.45,No,Paracetamol,None,West Bengal,East,Urban,51+ (Senior),Male,RX (Prescription),Hospital,No,2.25,3.4,1.2,5325,5527,6012,0.038,0.0879,0.0626,7249721.25,7524734.15,8185037.4
MED0378,Alkem-DER-502,Alkem Labs,Allopathy,Syrup,Dermatology,20,1458.73,Yes,Aspirin,Folic Acid,Maharashtra,West,Urban,51+ (Senior),Female,OTC (Over the Counter),Pharmacy Store,No,1.49,4.7,0.96,17493,18865,19690,0.0785,0.0438,0.0609,25517563.89,27518941.45,28722393.7
MED0379,Zydus-ANT-309,Zydus Lifesciences,Allopathy,Inhaler,Anti-diabetic,20,1970.08,No,Aspirin,Zinc,Punjab,North,Urban,51+ (Senior),Male,OTC (Over the Counter),Pharmacy Store,No,4.71,3.3,0.11,11574,13179,14068,0.1387,0.0675,0.1025,22801705.92,25963684.32,27715085.44
MED0380,Mankind-VIT-977,Mankind Pharma,Allopathy,Capsule,Vitamins,30,947.19,Yes,Amoxicillin,Vitamin D3,Tamil Nadu,South,Urban,51+ (Senior),Female,RX (Prescription),Online,No,4.49,4.7,0.05,6951,7194,8024,0.035,0.1154,0.0744,6583917.69,6814084.86,7600252.56
